DEPARTAMENTO,PROVINCIA,DISTRITO,DISTANCIA,UBIGEO,ANIO,TOTAL_POBLACION,TOTAL_VIVIENDA,VIVIENDAS_HABITADAS,POBLACION_CON_COBERTURA,POBLACION_SIN_COBERTURA,FECHA_CORTE,Latitude,Longitude
CUSCO,CALCA,LAMAY,7,80403,2018,90,18,18,90.0,0.0,20230810,-13.3645205,-71.9203033
CUSCO,CALCA,LAMAY,7,80403,2018,20,5,5,20.0,0.0,20230810,-13.3645205,-71.9203033
CUSCO,CALCA,CALCA,0,80401,2018,536,192,182,536.0,0.0,20230810,-13.3216818,-71.9560084
CUSCO,CALCA,CALCA,0,80401,2018,160,32,32,160.0,0.0,20230810,-13.3216818,-71.9560084
CUSCO,CALCA,CALCA,0,80401,2018,142,32,32,142.0,0.0,20230810,-13.3216818,-71.9560084
CUSCO,CALCA,CALCA,0,80401,2018,57,10,10,57.0,0.0,20230810,-13.3216818,-71.9560084
CUSCO,CALCA,CALCA,0,80401,2019,39,39,39,39.0,0.0,20230810,-13.3216818,-71.9560084
CUSCO,CALCA,CALCA,0,80401,2018,52,13,13,52.0,0.0,20230810,-13.3216818,-71.9560084
CUSCO,CALCA,CALCA,0,80401,2018,45,20,17,45.0,0.0,20230810,-13.3216818,-71.9560084
CUSCO,CALCA,CALCA,0,80401,2018,160,32,32,160.0,0.0,20230810,-13.3216818,-71.9560084
CUSCO,CALCA,CALCA,0,80401,2018,34,8,8,34.0,0.0,20230810,-13.3216818,-71.9560084
CUSCO,CALCA,CALCA,0,80401,2018,82,22,18,82.0,0.0,20230810,-13.3216818,-71.9560084
CUSCO,CALCA,CALCA,0,80401,2019,35,7,7,25.0,10.0,20230810,-13.3216818,-71.9560084
CUSCO,CALCA,CALCA,0,80401,2019,69,23,20,60.0,9.0,20230810,-13.3216818,-71.9560084
CUSCO,CALCA,CALCA,0,80401,2018,536,192,182,536.0,0.0,20230810,-13.3216818,-71.9560084
CUSCO,CALCA,CALCA,0,80401,2019,220,75,75,220.0,0.0,20230810,-13.3216818,-71.9560084
CUSCO,CALCA,CALCA,0,80401,2019,28,8,5,28.0,0.0,20230810,-13.3216818,-71.9560084
CUSCO,CALCA,CALCA,0,80401,2019,327,89,85,327.0,0.0,20230810,-13.3216818,-71.9560084
CUSCO,ANTA,HUAROCONDO,52,80305,2019,95,43,43,95.0,0.0,20230810,-13.4151005,-72.2075514
CUSCO,ANTA,HUAROCONDO,52,80305,2019,10,4,4,10.0,0.0,20230810,-13.4151005,-72.2075514
CUSCO,ANTA,CHINCHAYPUJIO,36,80304,2019,6,10,8,6.0,0.0,20230810,-13.6294563,-72.2328747
CUSCO,ANTA,CHINCHAYPUJIO,36,80304,2018,87,37,37,87.0,0.0,20230810,-13.6294563,-72.2328747
CUSCO,ANTA,CHINCHAYPUJIO,36,80304,2018,260,70,60,260.0,0.0,20230810,-13.6294563,-72.2328747
CUSCO,ANTA,CHINCHAYPUJIO,36,80304,2019,25,26,20,20.0,5.0,20230810,-13.6294563,-72.2328747
CUSCO,ANTA,CHINCHAYPUJIO,36,80304,2019,25,10,8,8.0,17.0,20230810,-13.6294563,-72.2328747
CUSCO,ANTA,CHINCHAYPUJIO,36,80304,2018,55,34,21,55.0,0.0,20230810,-13.6294563,-72.2328747
CUSCO,ANTA,CHINCHAYPUJIO,36,80304,2018,95,40,37,95.0,0.0,20230810,-13.6294563,-72.2328747
CUSCO,ANTA,CHINCHAYPUJIO,36,80304,2019,305,109,100,100.0,205.0,20230810,-13.6294563,-72.2328747
CUSCO,ANTA,CHINCHAYPUJIO,36,80304,2018,85,30,25,85.0,0.0,20230810,-13.6294563,-72.2328747
CUSCO,ANTA,CHINCHAYPUJIO,36,80304,2019,19,19,18,15.0,4.0,20230810,-13.6294563,-72.2328747
CUSCO,ANTA,CHINCHAYPUJIO,36,80304,2019,57,50,30,25.0,32.0,20230810,-13.6294563,-72.2328747
CUSCO,ANTA,CHINCHAYPUJIO,36,80304,2019,24,12,10,8.0,16.0,20230810,-13.6294563,-72.2328747
CUSCO,ANTA,CHINCHAYPUJIO,36,80304,2019,28,14,14,10.0,18.0,20230810,-13.6294563,-72.2328747
CUSCO,ANTA,CHINCHAYPUJIO,36,80304,2019,35,7,7,35.0,0.0,20230810,-13.6294563,-72.2328747
CUSCO,ANTA,CHINCHAYPUJIO,36,80304,2019,50,37,25,30.0,20.0,20230810,-13.6294563,-72.2328747
CUSCO,ANTA,CHINCHAYPUJIO,36,80304,2018,200,54,41,200.0,0.0,20230810,-13.6294563,-72.2328747
CUSCO,ANTA,CHINCHAYPUJIO,36,80304,2019,20,40,30,15.0,5.0,20230810,-13.6294563,-72.2328747
CUSCO,ANTA,CHINCHAYPUJIO,36,80304,2018,60,20,20,60.0,0.0,20230810,-13.6294563,-72.2328747
CUSCO,ANTA,LIMATAMBO,106,80306,2018,1440,400,380,1440.0,0.0,20230810,-13.4797658,-72.44328
CUSCO,ANTA,LIMATAMBO,106,80306,2018,135,45,45,135.0,0.0,20230810,-13.4797658,-72.44328
CUSCO,CALCA,CALCA,0,80401,2019,150,35,30,140.0,10.0,20230810,-13.3216818,-71.9560084
CUSCO,CALCA,CALCA,0,80401,2019,610,120,120,610.0,0.0,20230810,-13.3216818,-71.9560084
CUSCO,CALCA,CALCA,0,80401,2019,40,20,18,39.0,1.0,20230810,-13.3216818,-71.9560084
CUSCO,CALCA,CALCA,0,80401,2019,41,13,10,41.0,0.0,20230810,-13.3216818,-71.9560084
CUSCO,CALCA,CALCA,0,80401,2018,37,10,10,37.0,0.0,20230810,-13.3216818,-71.9560084
CUSCO,CALCA,CALCA,0,80401,2019,120,45,45,90.0,30.0,20230810,-13.3216818,-71.9560084
CUSCO,CALCA,CALCA,0,80401,2018,455,91,91,455.0,0.0,20230810,-13.3216818,-71.9560084
CUSCO,CALCA,CALCA,0,80401,2018,159,60,52,159.0,0.0,20230810,-13.3216818,-71.9560084
CUSCO,CALCA,CALCA,0,80401,2019,20,5,5,20.0,0.0,20230810,-13.3216818,-71.9560084
CUSCO,CALCA,CALCA,0,80401,2018,53,9,8,53.0,0.0,20230810,-13.3216818,-71.9560084
CUSCO,CALCA,CALCA,0,80401,2018,32,8,8,32.0,0.0,20230810,-13.3216818,-71.9560084
CUSCO,CALCA,CALCA,0,80401,2018,46,13,10,46.0,0.0,20230810,-13.3216818,-71.9560084
CUSCO,CALCA,CALCA,0,80401,2019,48,14,14,48.0,0.0,20230810,-13.3216818,-71.9560084
CUSCO,CALCA,CALCA,0,80401,2018,290,76,76,290.0,0.0,20230810,-13.3216818,-71.9560084
CUSCO,CALCA,CALCA,0,80401,2019,31,10,9,20.0,11.0,20230810,-13.3216818,-71.9560084
CUSCO,CALCA,CALCA,0,80401,2018,140,28,28,140.0,0.0,20230810,-13.3216818,-71.9560084
CUSCO,CALCA,CALCA,0,80401,2019,200,41,40,180.0,20.0,20230810,-13.3216818,-71.9560084
CUSCO,CALCA,CALCA,0,80401,2018,455,89,89,455.0,0.0,20230810,-13.3216818,-71.9560084
CUSCO,CALCA,CALCA,0,80401,2018,50,10,10,50.0,0.0,20230810,-13.3216818,-71.9560084
CUSCO,CALCA,CALCA,0,80401,2018,150,30,30,150.0,0.0,20230810,-13.3216818,-71.9560084
CUSCO,CALCA,CALCA,0,80401,2019,1350,420,384,1300.0,50.0,20230810,-13.3216818,-71.9560084
CUSCO,CALCA,CALCA,0,80401,2019,327,76,76,327.0,0.0,20230810,-13.3216818,-71.9560084
CUSCO,CANAS,YANAOCA,31,80501,2019,390,75,68,360.0,30.0,20230810,-14.21663405,-71.43116135818613
CUSCO,CANAS,YANAOCA,31,80501,2019,170,52,52,170.0,0.0,20230810,-14.21663405,-71.43116135818613
CUSCO,CANAS,YANAOCA,31,80501,2019,200,60,57,50.0,150.0,20230810,-14.21663405,-71.43116135818613
CUSCO,CANAS,YANAOCA,31,80501,2019,125,25,25,105.0,20.0,20230810,-14.21663405,-71.43116135818613
CUSCO,CANAS,YANAOCA,31,80501,2019,240,60,58,240.0,0.0,20230810,-14.21663405,-71.43116135818613
CUSCO,CANAS,YANAOCA,31,80501,2019,1000,280,250,1000.0,0.0,20230810,-14.21663405,-71.43116135818613
CUSCO,CANAS,YANAOCA,31,80501,2019,190,76,68,190.0,0.0,20230810,-14.21663405,-71.43116135818613
CUSCO,CANAS,YANAOCA,31,80501,2019,40,8,8,40.0,0.0,20230810,-14.21663405,-71.43116135818613
CUSCO,CANAS,YANAOCA,31,80501,2019,156,52,50,156.0,0.0,20230810,-14.21663405,-71.43116135818613
CUSCO,CANAS,YANAOCA,31,80501,2019,55,23,20,55.0,0.0,20230810,-14.21663405,-71.43116135818613
CUSCO,CANAS,YANAOCA,31,80501,2019,92,30,30,92.0,0.0,20230810,-14.21663405,-71.43116135818613
CUSCO,CANAS,YANAOCA,31,80501,2018,240,59,58,6.0,234.0,20230810,-14.21663405,-71.43116135818613
CUSCO,CANAS,PAMPAMARCA,40,80506,2019,750,180,150,750.0,0.0,20230810,-14.1473692,-71.4598346
CUSCO,CANAS,PAMPAMARCA,40,80506,2019,38,17,14,38.0,0.0,20230810,-14.1473692,-71.4598346
CUSCO,CANAS,PAMPAMARCA,40,80506,2019,120,35,30,45.0,75.0,20230810,-14.1473692,-71.4598346
CUSCO,CANAS,PAMPAMARCA,40,80506,2019,19,8,5,19.0,0.0,20230810,-14.1473692,-71.4598346
CUSCO,CANAS,PAMPAMARCA,40,80506,2019,50,30,25,50.0,0.0,20230810,-14.1473692,-71.4598346
CUSCO,CANAS,PAMPAMARCA,40,80506,2019,69,35,25,69.0,0.0,20230810,-14.1473692,-71.4598346
CUSCO,CANAS,PAMPAMARCA,40,80506,2019,279,84,77,279.0,0.0,20230810,-14.1473692,-71.4598346
CUSCO,CANAS,PAMPAMARCA,40,80506,2019,800,200,200,800.0,0.0,20230810,-14.1473692,-71.4598346
CUSCO,CANAS,PAMPAMARCA,40,80506,2019,270,65,50,270.0,0.0,20230810,-14.1473692,-71.4598346
CUSCO,CANAS,PAMPAMARCA,40,80506,2019,80,25,20,30.0,50.0,20230810,-14.1473692,-71.4598346
CUSCO,ANTA,LIMATAMBO,106,80306,2018,306,105,102,306.0,0.0,20230810,-13.4797658,-72.44328
CUSCO,ANTA,LIMATAMBO,106,80306,2018,330,115,110,330.0,0.0,20230810,-13.4797658,-72.44328
CUSCO,ANTA,LIMATAMBO,106,80306,2018,165,55,50,165.0,0.0,20230810,-13.4797658,-72.44328
CUSCO,ANTA,LIMATAMBO,106,80306,2019,144,60,48,144.0,0.0,20230810,-13.4797658,-72.44328
CUSCO,ANTA,LIMATAMBO,106,80306,2018,495,165,165,495.0,0.0,20230810,-13.4797658,-72.44328
CUSCO,ANTA,LIMATAMBO,106,80306,2018,60,23,20,60.0,0.0,20230810,-13.4797658,-72.44328
CUSCO,ANTA,LIMATAMBO,106,80306,2018,180,60,60,180.0,0.0,20230810,-13.4797658,-72.44328
CUSCO,ANTA,LIMATAMBO,106,80306,2018,153,52,48,42.0,111.0,20230810,-13.4797658,-72.44328
CUSCO,ANTA,LIMATAMBO,106,80306,2018,58,29,21,58.0,0.0,20230810,-13.4797658,-72.44328
CUSCO,ANTA,LIMATAMBO,106,80306,2018,84,31,28,84.0,0.0,20230810,-13.4797658,-72.44328
CUSCO,ANTA,LIMATAMBO,106,80306,2018,180,86,25,180.0,0.0,20230810,-13.4797658,-72.44328
CUSCO,ANTA,LIMATAMBO,106,80306,2019,28,11,11,28.0,0.0,20230810,-13.4797658,-72.44328
CUSCO,ANTA,LIMATAMBO,106,80306,2018,84,28,28,84.0,0.0,20230810,-13.4797658,-72.44328
CUSCO,ANTA,LIMATAMBO,106,80306,2018,330,115,110,330.0,0.0,20230810,-13.4797658,-72.44328
CUSCO,ANTA,LIMATAMBO,106,80306,2018,195,70,55,195.0,0.0,20230810,-13.4797658,-72.44328
CUSCO,ANTA,LIMATAMBO,106,80306,2018,54,18,7,54.0,0.0,20230810,-13.4797658,-72.44328
CUSCO,ANTA,LIMATAMBO,106,80306,2018,168,60,56,168.0,0.0,20230810,-13.4797658,-72.44328
CUSCO,ANTA,LIMATAMBO,106,80306,2018,249,98,83,249.0,0.0,20230810,-13.4797658,-72.44328
CUSCO,ANTA,LIMATAMBO,106,80306,2018,79,22,21,79.0,0.0,20230810,-13.4797658,-72.44328
CUSCO,ANTA,LIMATAMBO,106,80306,2018,21,11,7,21.0,0.0,20230810,-13.4797658,-72.44328
CUSCO,ANTA,LIMATAMBO,106,80306,2018,180,60,60,180.0,0.0,20230810,-13.4797658,-72.44328
CUSCO,ANTA,LIMATAMBO,106,80306,2018,216,76,72,216.0,0.0,20230810,-13.4797658,-72.44328
CUSCO,CALCA,CALCA,0,80401,2018,76,18,14,76.0,0.0,20230810,-13.3216818,-71.9560084
CUSCO,CALCA,CALCA,0,80401,2019,85,20,17,50.0,35.0,20230810,-13.3216818,-71.9560084
CUSCO,CALCA,CALCA,0,80401,2019,190,42,38,190.0,0.0,20230810,-13.3216818,-71.9560084
CUSCO,CALCA,CALCA,0,80401,2018,192,45,45,192.0,0.0,20230810,-13.3216818,-71.9560084
CUSCO,CALCA,CALCA,0,80401,2018,305,80,80,205.0,100.0,20230810,-13.3216818,-71.9560084
CUSCO,CALCA,CALCA,0,80401,2019,1300,260,260,1300.0,0.0,20230810,-13.3216818,-71.9560084
CUSCO,CALCA,CALCA,0,80401,2019,322,94,90,300.0,22.0,20230810,-13.3216818,-71.9560084
CUSCO,CALCA,CALCA,0,80401,2019,360,78,68,360.0,0.0,20230810,-13.3216818,-71.9560084
CUSCO,CALCA,CALCA,0,80401,2018,60,12,12,60.0,0.0,20230810,-13.3216818,-71.9560084
CUSCO,CALCA,CALCA,0,80401,2019,22,10,7,22.0,0.0,20230810,-13.3216818,-71.9560084
CUSCO,CALCA,CALCA,0,80401,2019,400,80,80,400.0,0.0,20230810,-13.3216818,-71.9560084
CUSCO,CALCA,CALCA,0,80401,2019,186,50,45,156.0,30.0,20230810,-13.3216818,-71.9560084
CUSCO,CALCA,CALCA,0,80401,2019,8,4,4,8.0,0.0,20230810,-13.3216818,-71.9560084
CUSCO,CALCA,CALCA,0,80401,2019,41,8,8,40.0,1.0,20230810,-13.3216818,-71.9560084
CUSCO,CALCA,CALCA,0,80401,2019,1120,280,279,1120.0,0.0,20230810,-13.3216818,-71.9560084
CUSCO,CALCA,SAN SALVADOR,31,80406,2019,349,89,80,89.0,260.0,20230810,-13.4923138,-71.7783551
CUSCO,CALCA,SAN SALVADOR,31,80406,2019,102,20,17,20.0,82.0,20230810,-13.4923138,-71.7783551
CUSCO,CALCA,SAN SALVADOR,31,80406,2019,212,50,42,16.0,196.0,20230810,-13.4923138,-71.7783551
CUSCO,CALCA,SAN SALVADOR,31,80406,2019,35,65,60,30.0,5.0,20230810,-13.4923138,-71.7783551
CUSCO,CALCA,SAN SALVADOR,31,80406,2019,10,1,1,10.0,0.0,20230810,-13.4923138,-71.7783551
CUSCO,CALCA,SAN SALVADOR,31,80406,2019,196,73,43,189.0,7.0,20230810,-13.4923138,-71.7783551
CUSCO,CALCA,SAN SALVADOR,31,80406,2019,769,250,157,769.0,0.0,20230810,-13.4923138,-71.7783551
CUSCO,CANAS,PAMPAMARCA,40,80506,2019,65,20,14,65.0,0.0,20230810,-14.1473692,-71.4598346
CUSCO,CANCHIS,MARANGANI,53,80604,2018,122,36,33,83.0,39.0,20230810,-14.3573737,-71.1686419
CUSCO,CANCHIS,MARANGANI,53,80604,2018,63,27,24,63.0,0.0,20230810,-14.3573737,-71.1686419
CUSCO,CANCHIS,MARANGANI,53,80604,2019,150,40,40,35.0,115.0,20230810,-14.3573737,-71.1686419
CUSCO,CANCHIS,MARANGANI,53,80604,2018,207,79,71,207.0,0.0,20230810,-14.3573737,-71.1686419
CUSCO,CANCHIS,MARANGANI,53,80604,2018,87,25,25,65.0,22.0,20230810,-14.3573737,-71.1686419
CUSCO,CANCHIS,MARANGANI,53,80604,2019,640,182,182,640.0,0.0,20230810,-14.3573737,-71.1686419
CUSCO,CANCHIS,MARANGANI,53,80604,2018,93,35,33,93.0,0.0,20230810,-14.3573737,-71.1686419
CUSCO,CANCHIS,MARANGANI,53,80604,2018,196,59,48,196.0,0.0,20230810,-14.3573737,-71.1686419
CUSCO,CANCHIS,MARANGANI,53,80604,2018,679,234,220,679.0,0.0,20230810,-14.3573737,-71.1686419
CUSCO,CANCHIS,MARANGANI,53,80604,2018,178,65,58,178.0,0.0,20230810,-14.3573737,-71.1686419
CUSCO,CANCHIS,MARANGANI,53,80604,2018,137,48,30,137.0,0.0,20230810,-14.3573737,-71.1686419
CUSCO,CANCHIS,MARANGANI,53,80604,2018,80,37,33,80.0,0.0,20230810,-14.3573737,-71.1686419
CUSCO,CANCHIS,MARANGANI,53,80604,2018,180,58,52,180.0,0.0,20230810,-14.3573737,-71.1686419
CUSCO,CANCHIS,MARANGANI,53,80604,2018,218,94,91,197.0,21.0,20230810,-14.3573737,-71.1686419
CUSCO,CANCHIS,MARANGANI,53,80604,2019,420,110,110,75.0,345.0,20230810,-14.3573737,-71.1686419
CUSCO,CANCHIS,MARANGANI,53,80604,2019,220,50,45,50.0,170.0,20230810,-14.3573737,-71.1686419
CUSCO,CANCHIS,MARANGANI,53,80604,2019,320,80,80,75.0,245.0,20230810,-14.3573737,-71.1686419
CUSCO,CANCHIS,MARANGANI,53,80604,2018,74,31,29,74.0,0.0,20230810,-14.3573737,-71.1686419
CUSCO,CANCHIS,MARANGANI,53,80604,2019,195,54,36,172.0,23.0,20230810,-14.3573737,-71.1686419
CUSCO,CANCHIS,MARANGANI,53,80604,2018,321,111,108,321.0,0.0,20230810,-14.3573737,-71.1686419
CUSCO,CANCHIS,MARANGANI,53,80604,2018,149,52,50,136.0,13.0,20230810,-14.3573737,-71.1686419
CUSCO,ANTA,LIMATAMBO,106,80306,2018,108,37,36,108.0,0.0,20230810,-13.4797658,-72.44328
CUSCO,ANTA,LIMATAMBO,106,80306,2018,72,24,24,72.0,0.0,20230810,-13.4797658,-72.44328
CUSCO,ANTA,LIMATAMBO,106,80306,2018,240,68,1,240.0,0.0,20230810,-13.4797658,-72.44328
CUSCO,ANTA,LIMATAMBO,106,80306,2019,35,12,12,35.0,0.0,20230810,-13.4797658,-72.44328
CUSCO,ANTA,LIMATAMBO,106,80306,2019,120,92,50,120.0,0.0,20230810,-13.4797658,-72.44328
CUSCO,ANTA,LIMATAMBO,106,80306,2018,75,25,25,75.0,0.0,20230810,-13.4797658,-72.44328
CUSCO,ANTA,LIMATAMBO,106,80306,2018,32,14,12,32.0,0.0,20230810,-13.4797658,-72.44328
CUSCO,ANTA,LIMATAMBO,106,80306,2019,12,4,4,12.0,0.0,20230810,-13.4797658,-72.44328
CUSCO,ANTA,LIMATAMBO,106,80306,2018,36,12,8,36.0,0.0,20230810,-13.4797658,-72.44328
CUSCO,ANTA,LIMATAMBO,106,80306,2018,57,22,19,57.0,0.0,20230810,-13.4797658,-72.44328
CUSCO,ANTA,LIMATAMBO,106,80306,2018,249,98,98,249.0,0.0,20230810,-13.4797658,-72.44328
CUSCO,ANTA,LIMATAMBO,106,80306,2018,350,98,90,350.0,0.0,20230810,-13.4797658,-72.44328
CUSCO,ANTA,LIMATAMBO,106,80306,2019,17,7,5,17.0,0.0,20230810,-13.4797658,-72.44328
CUSCO,ANTA,LIMATAMBO,106,80306,2019,27,9,9,9.0,18.0,20230810,-13.4797658,-72.44328
CUSCO,ANTA,LIMATAMBO,106,80306,2019,17,7,5,7.0,10.0,20230810,-13.4797658,-72.44328
CUSCO,ANTA,LIMATAMBO,106,80306,2019,12,5,5,12.0,0.0,20230810,-13.4797658,-72.44328
CUSCO,ANTA,LIMATAMBO,106,80306,2019,105,35,35,35.0,70.0,20230810,-13.4797658,-72.44328
CUSCO,ANTA,LIMATAMBO,106,80306,2019,144,55,48,144.0,0.0,20230810,-13.4797658,-72.44328
CUSCO,ANTA,LIMATAMBO,106,80306,2018,57,30,20,57.0,0.0,20230810,-13.4797658,-72.44328
CUSCO,ANTA,LIMATAMBO,106,80306,2018,51,21,17,51.0,0.0,20230810,-13.4797658,-72.44328
CUSCO,ANTA,LIMATAMBO,106,80306,2018,180,60,40,180.0,0.0,20230810,-13.4797658,-72.44328
CUSCO,ANTA,LIMATAMBO,106,80306,2018,80,31,14,80.0,0.0,20230810,-13.4797658,-72.44328
CUSCO,CALCA,SAN SALVADOR,31,80406,2019,80,60,18,80.0,0.0,20230810,-13.4923138,-71.7783551
CUSCO,CALCA,SAN SALVADOR,31,80406,2019,5,12,3,5.0,0.0,20230810,-13.4923138,-71.7783551
CUSCO,CALCA,SAN SALVADOR,31,80406,2019,8,2,2,8.0,0.0,20230810,-13.4923138,-71.7783551
CUSCO,CALCA,SAN SALVADOR,31,80406,2019,65,27,16,64.0,1.0,20230810,-13.4923138,-71.7783551
CUSCO,CALCA,SAN SALVADOR,31,80406,2019,1361,420,375,1280.0,81.0,20230810,-13.4923138,-71.7783551
CUSCO,CALCA,SAN SALVADOR,31,80406,2019,147,88,36,135.0,12.0,20230810,-13.4923138,-71.7783551
CUSCO,CALCA,SAN SALVADOR,31,80406,2019,61,20,8,2.0,59.0,20230810,-13.4923138,-71.7783551
CUSCO,CALCA,SAN SALVADOR,31,80406,2019,503,200,155,503.0,0.0,20230810,-13.4923138,-71.7783551
CUSCO,CALCA,SAN SALVADOR,31,80406,2019,126,30,28,126.0,0.0,20230810,-13.4923138,-71.7783551
CUSCO,CALCA,LARES,57,80404,2018,21,7,6,18.0,3.0,20230810,-13.1041821,-72.0442395
CUSCO,CALCA,LARES,57,80404,2019,8,8,4,8.0,0.0,20230810,-13.1041821,-72.0442395
CUSCO,CALCA,LARES,57,80404,2019,60,30,22,60.0,0.0,20230810,-13.1041821,-72.0442395
CUSCO,CALCA,LARES,57,80404,2019,152,42,42,152.0,0.0,20230810,-13.1041821,-72.0442395
CUSCO,CALCA,LARES,57,80404,2019,57,18,15,56.0,1.0,20230810,-13.1041821,-72.0442395
CUSCO,CALCA,LARES,57,80404,2019,185,64,50,185.0,0.0,20230810,-13.1041821,-72.0442395
CUSCO,CALCA,LARES,57,80404,2019,59,16,12,59.0,0.0,20230810,-13.1041821,-72.0442395
CUSCO,CALCA,LARES,57,80404,2019,259,95,62,259.0,0.0,20230810,-13.1041821,-72.0442395
CUSCO,CALCA,LARES,57,80404,2018,178,68,68,178.0,0.0,20230810,-13.1041821,-72.0442395
CUSCO,CALCA,LARES,57,80404,2018,22,8,2,15.0,7.0,20230810,-13.1041821,-72.0442395
CUSCO,CALCA,LARES,57,80404,2019,250,60,60,250.0,0.0,20230810,-13.1041821,-72.0442395
CUSCO,CALCA,LARES,57,80404,2019,54,35,20,54.0,0.0,20230810,-13.1041821,-72.0442395
CUSCO,CALCA,LARES,57,80404,2018,142,50,42,142.0,0.0,20230810,-13.1041821,-72.0442395
CUSCO,ANTA,LIMATAMBO,106,80306,2018,100,50,35,100.0,0.0,20230810,-13.4797658,-72.44328
CUSCO,ANTA,LIMATAMBO,106,80306,2018,150,55,50,150.0,0.0,20230810,-13.4797658,-72.44328
CUSCO,ANTA,LIMATAMBO,106,80306,2018,40,15,12,40.0,0.0,20230810,-13.4797658,-72.44328
CUSCO,ANTA,LIMATAMBO,106,80306,2018,80,40,35,80.0,0.0,20230810,-13.4797658,-72.44328
CUSCO,ANTA,LIMATAMBO,106,80306,2018,15,5,5,15.0,0.0,20230810,-13.4797658,-72.44328
CUSCO,ANTA,LIMATAMBO,106,80306,2018,191,50,48,191.0,0.0,20230810,-13.4797658,-72.44328
CUSCO,ANTA,LIMATAMBO,106,80306,2019,27,9,9,9.0,18.0,20230810,-13.4797658,-72.44328
CUSCO,ANTA,MOLLEPATA,77,80307,2019,35,15,15,35.0,0.0,20230810,-13.5086248,-72.5276403
CUSCO,ANTA,MOLLEPATA,77,80307,2019,132,32,32,132.0,0.0,20230810,-13.5086248,-72.5276403
CUSCO,ANTA,MOLLEPATA,77,80307,2019,720,180,180,720.0,0.0,20230810,-13.5086248,-72.5276403
CUSCO,ANTA,MOLLEPATA,77,80307,2019,450,120,120,450.0,0.0,20230810,-13.5086248,-72.5276403
CUSCO,ANTA,MOLLEPATA,77,80307,2019,168,43,38,168.0,0.0,20230810,-13.5086248,-72.5276403
CUSCO,ANTA,MOLLEPATA,77,80307,2018,126,42,42,126.0,0.0,20230810,-13.5086248,-72.5276403
CUSCO,ANTA,MOLLEPATA,77,80307,2019,60,20,20,60.0,0.0,20230810,-13.5086248,-72.5276403
CUSCO,ANTA,MOLLEPATA,77,80307,2019,72,18,18,72.0,0.0,20230810,-13.5086248,-72.5276403
CUSCO,ANTA,MOLLEPATA,77,80307,2018,135,45,45,135.0,0.0,20230810,-13.5086248,-72.5276403
CUSCO,ANTA,MOLLEPATA,77,80307,2019,1773,591,591,1773.0,0.0,20230810,-13.5086248,-72.5276403
CUSCO,ANTA,MOLLEPATA,77,80307,2019,72,18,18,72.0,0.0,20230810,-13.5086248,-72.5276403
CUSCO,ANTA,MOLLEPATA,77,80307,2019,85,23,23,85.0,0.0,20230810,-13.5086248,-72.5276403
CUSCO,ANTA,MOLLEPATA,77,80307,2018,102,34,20,102.0,0.0,20230810,-13.5086248,-72.5276403
CUSCO,ANTA,MOLLEPATA,77,80307,2019,30,10,10,30.0,0.0,20230810,-13.5086248,-72.5276403
CUSCO,ANTA,MOLLEPATA,77,80307,2019,57,19,19,57.0,0.0,20230810,-13.5086248,-72.5276403
CUSCO,ANTA,MOLLEPATA,77,80307,2019,150,65,59,150.0,0.0,20230810,-13.5086248,-72.5276403
CUSCO,ANTA,MOLLEPATA,77,80307,2019,111,37,37,111.0,0.0,20230810,-13.5086248,-72.5276403
CUSCO,ANTA,ZURITE,17,80309,2019,63,31,30,63.0,0.0,20230810,-13.4554756,-72.2554716
CUSCO,ANTA,ZURITE,17,80309,2019,473,197,182,473.0,0.0,20230810,-13.4554756,-72.2554716
CUSCO,ANTA,ZURITE,17,80309,2019,144,36,36,144.0,0.0,20230810,-13.4554756,-72.2554716
CUSCO,ANTA,ZURITE,17,80309,2019,134,38,38,134.0,0.0,20230810,-13.4554756,-72.2554716
CUSCO,ANTA,ANTA,0,80301,2019,300,72,72,300.0,0.0,20230810,-13.4715992,-72.1487471
CUSCO,ANTA,ANTA,0,80301,2019,190,40,40,190.0,0.0,20230810,-13.4715992,-72.1487471
CUSCO,ANTA,ANTA,0,80301,2017,0,0,0,,,20230810,-13.4715992,-72.1487471
CUSCO,ANTA,ANTA,0,80301,2019,330,70,70,330.0,0.0,20230810,-13.4715992,-72.1487471
CUSCO,ANTA,ANTA,0,80301,2019,1243,298,276,1243.0,0.0,20230810,-13.4715992,-72.1487471
CUSCO,ANTA,ANTA,0,80301,2019,790,163,158,790.0,0.0,20230810,-13.4715992,-72.1487471
CUSCO,ANTA,ANTA,0,80301,2019,400,85,85,400.0,0.0,20230810,-13.4715992,-72.1487471
CUSCO,ANTA,ANTA,0,80301,2019,220,52,52,220.0,0.0,20230810,-13.4715992,-72.1487471
CUSCO,ANTA,ANTA,0,80301,2019,1160,230,230,1160.0,0.0,20230810,-13.4715992,-72.1487471
CUSCO,ANTA,ANTA,0,80301,2019,1080,278,273,1080.0,0.0,20230810,-13.4715992,-72.1487471
CUSCO,ANTA,ANTA,0,80301,2019,227,73,66,227.0,0.0,20230810,-13.4715992,-72.1487471
CUSCO,ANTA,ANTA,0,80301,2019,138,54,49,138.0,0.0,20230810,-13.4715992,-72.1487471
CUSCO,ANTA,ANTA,0,80301,2019,265,53,53,265.0,0.0,20230810,-13.4715992,-72.1487471
